customer_id,signup_date,gender,age_group,acquisition_channel,locationszip
759,2017-06-02,Male,25-34,organic_search,16255
760,2019-07-10,Female,45-54,organic_search,16255
761,2022-11-15,Female,35-44,organic_search,16256
762,2021-11-20,Non-binary,25-34,organic_search,16256
763,2022-11-24,Female,45-54,organic_search,16256
764,2017-08-24,Female,35-44,organic_search,16256
765,2021-04-07,Male,35-44,organic_search,16256
767,2020-04-11,Male,55+,paid_search,16258
768,2022-06-12,Male,18-24,organic_search,16258
769,2016-05-12,Female,35-44,organic_search,16258
771,2021-10-03,Male,45-54,referral,16259
772,2018-02-13,Female,25-34,paid_search,16259
773,2016-12-24,Female,25-34,organic_search,16259
774,2021-04-12,Male,35-44,paid_search,16259
775,2021-04-16,Female,25-34,paid_search,16259
776,2015-10-29,Female,45-54,paid_search,16262
779,2020-06-29,Female,18-24,paid_search,16262
780,2016-04-16,Male,25-34,social_media,16262
782,2020-10-29,Male,25-34,organic_search,16263
783,2022-08-01,Female,55+,social_media,16263
784,2020-12-01,Male,25-34,social_media,16263
785,2018-07-17,Male,45-54,email_campaign,16263
788,2018-03-06,Female,35-44,organic_search,16301
789,2021-04-13,Male,25-34,organic_search,16301
790,2019-09-30,Female,18-24,paid_search,16301
792,2020-11-29,Male,35-44,email_campaign,16311
795,2018-07-29,Female,25-34,email_campaign,16311
797,2020-01-21,Female,45-54,organic_search,16314
799,2020-11-28,Male,25-34,referral,16314
801,2018-08-27,Female,25-34,social_media,16316
802,2018-11-01,Male,18-24,organic_search,16316
803,2021-07-30,Male,55+,direct,16316
805,2020-09-30,Female,45-54,direct,16316
806,2016-10-28,Male,45-54,organic_search,16317
807,2021-03-05,Non-binary,18-24,social_media,16317
808,2019-05-07,Female,35-44,organic_search,16317
809,2021-04-15,Female,25-34,social_media,16317
810,2021-03-20,Male,25-34,social_media,16317
811,2020-06-09,Male,25-34,organic_search,16319
812,2019-02-04,Male,45-54,referral,16319
813,2017-06-08,Male,25-34,organic_search,16319
814,2022-06-10,Male,35-44,social_media,16319
815,2021-06-15,Male,25-34,organic_search,16319
816,2018-01-17,Female,55+,organic_search,16322
818,2014-08-15,Male,18-24,organic_search,16322
819,2022-10-15,Female,25-34,organic_search,16322
820,2022-07-01,Female,18-24,email_campaign,16322
822,2019-10-09,Male,55+,social_media,16323
823,2022-03-08,Male,45-54,organic_search,16323
826,2020-10-19,Female,25-34,organic_search,16326
827,2014-06-01,Female,55+,organic_search,16326
828,2020-11-10,Male,25-34,referral,16326
829,2021-08-09,Male,25-34,email_campaign,16326
832,2020-04-18,Male,35-44,email_campaign,16327
833,2021-01-25,Female,25-34,organic_search,16327
834,2020-06-14,Male,25-34,paid_search,16327
835,2022-08-16,Female,18-24,organic_search,16327
836,2020-01-03,Male,35-44,organic_search,16332
837,2022-02-11,Female,25-34,referral,16332
838,2016-12-01,Female,25-34,organic_search,16332
839,2020-07-26,Male,25-34,social_media,16332
841,2019-04-12,Male,25-34,email_campaign,16334
842,2022-05-28,Male,35-44,organic_search,16334
843,2022-01-28,Male,55+,organic_search,16334
847,2019-09-17,Male,25-34,paid_search,16335
848,2019-01-15,Female,45-54,organic_search,16335
849,2022-08-06,Female,35-44,referral,16335
850,2022-11-22,Female,45-54,organic_search,16335
852,2014-05-18,Non-binary,25-34,organic_search,16341
853,2015-04-12,Female,25-34,referral,16341
854,2021-12-06,Male,18-24,direct,16341
857,2022-10-20,Female,35-44,paid_search,16343
858,2020-03-27,Male,45-54,organic_search,16343
859,2015-12-06,Female,25-34,social_media,16343
860,2021-12-14,Female,25-34,organic_search,16343
862,2020-04-30,Male,45-54,paid_search,16344
863,2022-05-31,Female,55+,paid_search,16344
865,2014-09-09,Male,18-24,social_media,16344
867,2018-10-10,Male,35-44,direct,16346
868,2019-08-28,Male,55+,social_media,16346
869,2016-10-10,Female,35-44,organic_search,16346
870,2021-02-10,Male,35-44,paid_search,16346
871,2021-05-28,Female,25-34,organic_search,16353
873,2017-02-28,Female,55+,email_campaign,16353
874,2015-07-10,Female,35-44,direct,16353
876,2021-11-03,Male,35-44,social_media,16354
877,2018-02-20,Female,18-24,email_campaign,16354
879,2016-09-26,Male,18-24,organic_search,16354
880,2020-06-28,Female,55+,social_media,16354
881,2018-04-22,Male,25-34,email_campaign,16360
882,2018-04-28,Female,18-24,organic_search,16360
883,2013-03-23,Female,25-34,organic_search,16360
886,2022-04-16,Male,35-44,paid_search,16361
887,2016-12-22,Female,25-34,organic_search,16361
888,2020-04-23,Male,25-34,organic_search,16361
889,2019-05-09,Male,55+,paid_search,16361
890,2021-08-01,Female,45-54,direct,16361
891,2021-12-28,Female,45-54,paid_search,16362
892,2020-02-23,Male,25-34,social_media,16362
893,2018-04-04,Female,25-34,organic_search,16362
895,2017-08-02,Female,45-54,email_campaign,16362
896,2019-10-04,Female,35-44,email_campaign,16364
897,2020-09-09,Female,25-34,organic_search,16364
898,2018-02-03,Male,35-44,social_media,16364
899,2021-06-15,Female,25-34,organic_search,16364
900,2021-06-24,Non-binary,18-24,paid_search,16364
902,2018-10-18,Male,18-24,social_media,16372
904,2022-02-21,Female,18-24,paid_search,16372
905,2018-07-22,Female,25-34,paid_search,16372
906,2021-05-28,Female,55+,email_campaign,16373
907,2022-05-09,Female,45-54,paid_search,16373
908,2022-10-15,Female,35-44,organic_search,16373
909,2014-10-11,Female,35-44,paid_search,16373
910,2021-09-25,Female,18-24,paid_search,16373
911,2020-10-23,Male,45-54,email_campaign,16374
913,2018-09-10,Female,35-44,paid_search,16374
915,2021-09-27,Female,55+,paid_search,16374
916,2019-06-04,Male,25-34,social_media,16388
917,2021-12-22,Male,35-44,direct,16388
918,2021-11-07,Male,25-34,paid_search,16388
919,2022-04-17,Male,45-54,paid_search,16388
920,2022-08-12,Male,35-44,paid_search,16388
921,2022-02-24,Female,18-24,email_campaign,16403
923,2021-11-28,Male,35-44,social_media,16403
925,2022-01-19,Male,25-34,organic_search,16403
926,2018-12-14,Female,25-34,organic_search,16404
927,2020-04-20,Female,35-44,referral,16404
928,2021-07-08,Female,25-34,email_campaign,16404
929,2022-09-12,Female,18-24,social_media,16404
930,2015-10-06,Female,25-34,organic_search,16404
931,2018-10-18,Male,25-34,paid_search,16406
932,2022-10-22,Female,18-24,direct,16406
933,2017-03-31,Female,35-44,referral,16406
934,2016-07-20,Male,35-44,social_media,16406
935,2021-03-08,Female,45-54,organic_search,16406
937,2021-02-09,Non-binary,25-34,email_campaign,16422
940,2018-05-05,Female,45-54,direct,16422
942,2020-09-05,Female,25-34,organic_search,16424
944,2022-10-20,Male,35-44,referral,16424
945,2019-04-12,Male,25-34,paid_search,16424
946,2016-04-01,Male,45-54,referral,16433
948,2016-09-11,Female,45-54,social_media,16433
951,2022-08-21,Male,35-44,social_media,16434
955,2019-07-25,Male,25-34,organic_search,16434
957,2013-06-26,Female,35-44,paid_search,16435
958,2021-02-27,Female,25-34,social_media,16435
959,2020-06-07,Male,18-24,social_media,16435
960,2022-04-03,Female,45-54,social_media,16435
961,2022-04-02,Female,18-24,organic_search,16436
962,2021-07-23,Male,25-34,social_media,16436
965,2016-02-14,Male,18-24,organic_search,16436
966,2018-01-18,Female,25-34,paid_search,16601
967,2013-12-27,Non-binary,35-44,direct,16601
969,2021-05-14,Male,18-24,social_media,16601
971,2017-11-20,Male,18-24,paid_search,16602
972,2015-02-25,Male,18-24,direct,16602
975,2018-11-16,Male,45-54,social_media,16602
976,2019-12-28,Female,35-44,direct,16611
977,2016-09-05,Male,25-34,paid_search,16611
979,2018-11-25,Female,45-54,organic_search,16611
980,2020-10-10,Male,25-34,direct,16611
981,2015-11-27,Male,45-54,paid_search,16613
983,2016-08-11,Female,45-54,referral,16613
984,2020-06-03,Male,35-44,organic_search,16613
985,2022-03-27,Male,35-44,paid_search,16613
986,2022-10-10,Female,55+,organic_search,16616
988,2020-02-05,Male,55+,referral,16616
989,2022-10-08,Female,55+,organic_search,16616
990,2016-12-02,Male,35-44,paid_search,16616
991,2020-01-21,Male,25-34,social_media,16617
992,2015-12-10,Female,25-34,paid_search,16617
993,2020-09-29,Female,35-44,organic_search,16617
994,2019-12-28,Female,18-24,paid_search,16617
996,2014-04-09,Female,35-44,email_campaign,16620
997,2019-08-12,Female,35-44,paid_search,16620
998,2020-04-29,Male,25-34,paid_search,16620
1001,2015-12-13,Female,18-24,social_media,16621
1002,2022-05-08,Female,25-34,paid_search,16621
1003,2021-03-23,Male,35-44,social_media,16621
1005,2019-06-28,Male,18-24,referral,16621
1006,2019-11-22,Female,55+,social_media,16622
1007,2017-06-14,Female,25-34,email_campaign,16622
1008,2016-05-17,Female,35-44,organic_search,16622
1010,2020-06-06,Male,35-44,social_media,16622
1011,2022-03-06,Male,35-44,organic_search,16623
1012,2022-01-05,Male,25-34,social_media,16623
1013,2021-08-29,Male,25-34,paid_search,16623
1014,2013-11-02,Female,18-24,social_media,16623
1016,2018-03-05,Male,25-34,referral,16624
1017,2016-06-11,Male,35-44,social_media,16624
1018,2021-05-24,Female,55+,direct,16624
1019,2015-04-14,Female,25-34,referral,16624
1020,2022-12-07,Male,25-34,referral,16624
1021,2017-09-11,Male,25-34,organic_search,16625
1022,2017-10-25,Female,35-44,social_media,16625
1024,2019-03-03,Male,25-34,organic_search,16625
1025,2016-10-22,Non-binary,35-44,direct,16625
1027,2012-09-04,Female,55+,paid_search,16627
1029,2016-10-05,Female,25-34,social_media,16627
1030,2016-07-07,Male,25-34,social_media,16627
1031,2018-04-06,Female,25-34,paid_search,16630
1032,2017-03-24,Male,25-34,email_campaign,16630
1033,2022-03-01,Female,25-34,email_campaign,16630
1034,2014-01-07,Female,45-54,organic_search,16630
1035,2013-07-14,Female,25-34,paid_search,16630
1037,2018-02-07,Male,25-34,email_campaign,16634
1038,2019-02-12,Female,25-34,referral,16634
1039,2017-03-23,Female,45-54,organic_search,16634
1040,2014-11-14,Female,55+,social_media,16634
1041,2022-10-07,Male,35-44,social_media,16635
1042,2021-01-25,Female,18-24,paid_search,16635
1043,2022-10-17,Female,45-54,organic_search,16635
1044,2020-08-17,Female,25-34,social_media,16635
1046,2020-12-15,Male,45-54,organic_search,16636
1047,2016-02-19,Female,45-54,social_media,16636
1048,2020-11-15,Male,45-54,organic_search,16636
1050,2014-08-12,Female,25-34,organic_search,16636
1053,2021-01-10,Male,45-54,referral,16637
1054,2020-06-18,Female,18-24,referral,16637
1056,2015-02-03,Female,45-54,organic_search,16639
1057,2020-08-26,Male,45-54,organic_search,16639
1058,2019-12-04,Non-binary,35-44,social_media,16639
1059,2022-05-10,Male,25-34,direct,16639
1060,2020-10-02,Male,45-54,paid_search,16639
1062,2015-05-26,Non-binary,25-34,paid_search,16640
1063,2015-07-25,Male,35-44,paid_search,16640
1064,2021-10-01,Female,35-44,social_media,16640
1065,2015-03-19,Male,55+,organic_search,16640
1066,2018-07-24,Male,35-44,social_media,16641
1067,2021-12-12,Male,25-34,email_campaign,16641
1068,2021-04-04,Male,45-54,social_media,16641
1069,2019-02-18,Male,35-44,organic_search,16641
1071,2021-02-08,Female,55+,paid_search,16644
1072,2020-06-03,Female,25-34,organic_search,16644
1073,2021-09-23,Male,25-34,organic_search,16644
1074,2015-12-12,Male,55+,referral,16644
1075,2022-06-22,Female,25-34,organic_search,16644
1077,2022-01-31,Male,18-24,social_media,16646
1078,2022-12-17,Male,25-34,social_media,16646
1079,2022-08-12,Female,18-24,organic_search,16646
1080,2017-10-20,Non-binary,25-34,organic_search,16646
1081,2020-05-27,Male,18-24,paid_search,16647
1082,2017-12-24,Female,25-34,paid_search,16647
1083,2019-04-13,Female,35-44,referral,16647
1084,2020-06-02,Female,18-24,email_campaign,16647
1085,2020-01-25,Male,55+,paid_search,16647
1086,2015-11-12,Non-binary,45-54,organic_search,16648
1087,2020-03-02,Female,55+,referral,16648
1088,2022-03-12,Male,45-54,paid_search,16648
1089,2019-08-26,Male,25-34,organic_search,16648
1090,2016-11-21,Female,25-34,referral,16648
1092,2015-04-01,Male,18-24,organic_search,16650
1094,2015-10-29,Male,45-54,referral,16650
1095,2015-11-23,Female,25-34,organic_search,16650
1096,2022-09-29,Female,18-24,organic_search,16651
1098,2021-04-29,Female,18-24,social_media,16651
1099,2021-07-29,Male,18-24,referral,16651
1100,2021-05-15,Male,45-54,social_media,16651
1101,2019-03-08,Male,55+,organic_search,16652
1102,2016-05-18,Female,25-34,referral,16652
1103,2019-06-09,Male,35-44,email_campaign,16652
1104,2022-03-13,Female,55+,email_campaign,16652
1105,2022-10-29,Female,25-34,organic_search,16652
1107,2022-08-13,Female,25-34,social_media,16655
1109,2021-09-08,Female,45-54,social_media,16655
1110,2019-06-02,Male,35-44,organic_search,16655
1111,2021-07-03,Male,25-34,organic_search,16656
1112,2017-10-09,Male,55+,direct,16656
1113,2022-02-17,Male,18-24,organic_search,16656
1114,2017-12-04,Male,55+,organic_search,16656
1115,2016-02-14,Female,18-24,direct,16656
1117,2019-08-01,Female,25-34,organic_search,16657
1118,2022-12-01,Female,55+,referral,16657
1119,2021-06-22,Female,45-54,organic_search,16657
1124,2021-10-16,Female,35-44,social_media,16659
1125,2022-01-08,Male,45-54,organic_search,16659
1126,2014-01-13,Male,45-54,organic_search,16661
1129,2018-06-21,Male,18-24,social_media,16661
1130,2017-04-25,Male,25-34,organic_search,16661
1131,2022-06-24,Male,25-34,organic_search,16662
1132,2018-12-14,Female,18-24,paid_search,16662
1133,2019-04-17,Male,25-34,direct,16662
1134,2012-12-27,Male,55+,organic_search,16662
1136,2021-05-29,Female,35-44,organic_search,16663
1137,2019-12-01,Male,55+,paid_search,16663
1138,2016-09-18,Male,45-54,paid_search,16663
1139,2021-12-12,Female,45-54,social_media,16663
1140,2014-03-14,Female,18-24,organic_search,16663
1141,2022-10-18,Male,25-34,email_campaign,16664
1142,2017-10-21,Female,25-34,paid_search,16664
1143,2020-02-07,Non-binary,35-44,paid_search,16664
1144,2019-04-21,Male,55+,social_media,16664
1145,2019-08-10,Female,45-54,paid_search,16664
1146,2022-08-14,Male,45-54,paid_search,16665
1148,2021-06-02,Female,45-54,referral,16665
1149,2015-08-27,Male,18-24,paid_search,16665
1150,2014-11-16,Female,35-44,email_campaign,16665
1151,2016-12-19,Male,35-44,organic_search,16666
1152,2021-10-29,Female,35-44,organic_search,16666
1153,2022-04-06,Male,45-54,paid_search,16666
1154,2018-07-11,Male,55+,email_campaign,16666
1155,2022-03-03,Female,25-34,paid_search,16666
1156,2020-09-17,Female,35-44,email_campaign,16667
1157,2020-04-24,Male,35-44,organic_search,16667
1158,2018-07-16,Male,18-24,organic_search,16667
1159,2022-11-11,Non-binary,25-34,social_media,16667
1160,2016-03-23,Female,35-44,organic_search,16667
1161,2020-03-13,Female,35-44,email_campaign,16668
1162,2018-08-28,Female,55+,social_media,16668
1163,2022-04-19,Male,35-44,organic_search,16668
1164,2020-09-21,Female,18-24,paid_search,16668
1165,2022-03-18,Female,35-44,paid_search,16668
1166,2014-09-03,Female,45-54,paid_search,16669
1167,2019-11-11,Female,18-24,email_campaign,16669
1168,2021-09-05,Female,25-34,paid_search,16669
1169,2013-02-08,Male,45-54,social_media,16669
1170,2018-11-13,Female,25-34,organic_search,16669
1171,2017-10-01,Male,25-34,social_media,16671
1172,2016-08-21,Female,35-44,paid_search,16671
1173,2018-04-29,Female,45-54,direct,16671
1174,2019-03-02,Female,25-34,organic_search,16671
1175,2013-02-09,Female,18-24,paid_search,16671
1176,2022-10-21,Female,35-44,social_media,16672
1177,2017-03-31,Male,25-34,social_media,16672
1178,2019-09-17,Non-binary,45-54,direct,16672
1179,2022-06-27,Female,35-44,organic_search,16672
1180,2020-11-04,Female,35-44,social_media,16672
1183,2015-05-14,Male,18-24,paid_search,16673
1185,2014-07-31,Female,25-34,direct,16673
1186,2013-09-21,Female,35-44,paid_search,16674
1189,2021-06-27,Female,45-54,paid_search,16674
1190,2021-06-19,Male,55+,social_media,16674
1191,2022-07-12,Female,25-34,paid_search,16678
1192,2020-01-31,Male,18-24,organic_search,16678
1193,2016-04-01,Female,25-34,organic_search,16678
1194,2013-10-25,Female,45-54,organic_search,16678
1195,2019-02-16,Female,18-24,organic_search,16678
1197,2021-10-30,Male,25-34,referral,16679
1200,2015-09-20,Male,25-34,organic_search,16679
1202,2018-03-04,Non-binary,55+,referral,16680
1203,2021-08-05,Female,45-54,organic_search,16680
1204,2021-01-18,Female,35-44,paid_search,16680
1205,2019-11-13,Female,25-34,paid_search,16680
1206,2018-12-20,Female,18-24,paid_search,16681
1207,2019-04-16,Female,35-44,social_media,16681
1208,2019-03-21,Male,25-34,referral,16681
1209,2017-02-17,Female,35-44,organic_search,16681
1210,2020-12-07,Male,55+,paid_search,16681
1211,2016-03-24,Female,18-24,social_media,16682
1212,2020-12-05,Female,35-44,organic_search,16682
1214,2019-05-24,Female,35-44,referral,16682
1215,2022-08-30,Female,18-24,paid_search,16682
1218,2018-01-30,Female,35-44,organic_search,16683
1219,2016-10-16,Female,18-24,paid_search,16683
1220,2017-07-23,Male,25-34,direct,16683
1221,2021-09-14,Male,18-24,organic_search,16684
1222,2022-11-24,Female,25-34,social_media,16684
1223,2022-02-13,Male,18-24,paid_search,16684
1224,2017-04-08,Female,45-54,organic_search,16684
1225,2022-12-27,Female,55+,paid_search,16684
1226,2020-10-15,Female,18-24,direct,16685
1227,2022-11-09,Female,55+,social_media,16685
1228,2022-11-23,Male,55+,organic_search,16685
1229,2020-05-18,Male,45-54,email_campaign,16685
1231,2021-05-24,Female,18-24,paid_search,16686
1232,2021-12-18,Male,25-34,direct,16686
