review_id,review_date,rating,review_title,customerscustomer_id,productsproduct_id
REV-0000670,2012-08-03,3,Average product,127772,2056
REV-0000672,2012-08-15,3,Average product,108200,826
REV-0000673,2012-07-29,5,Highly recommend,108483,910
REV-0000674,2012-08-05,3,Mixed feelings,155030,1991
REV-0000675,2012-08-06,5,Very satisfied,140609,785
REV-0000676,2012-08-09,5,Highly recommend,139627,726
REV-0000677,2012-08-23,4,Works well,138786,467
REV-0000678,2012-08-20,4,Good overall,142075,1000
REV-0000679,2012-08-01,5,Highly recommend,132964,2054
REV-0000681,2012-08-14,3,Mixed feelings,134634,2045
REV-0000682,2012-08-25,5,Excellent product!,147377,2253
REV-0000684,2012-08-06,5,Highly recommend,9049,2205
REV-0000687,2012-08-16,5,Very satisfied,43959,2045
REV-0000688,2012-08-25,2,Some issues,67897,785
REV-0000689,2012-07-30,5,Very satisfied,63229,1006
REV-0000690,2012-08-26,4,Works well,21567,2373
REV-0000692,2012-08-25,5,Very satisfied,73173,1920
REV-0000693,2012-08-19,3,"Decent, nothing special",46629,488
REV-0000694,2012-08-21,3,"Decent, nothing special",46629,565
REV-0000695,2012-07-30,4,Happy with purchase,46458,2380
REV-0000696,2012-08-06,5,Highly recommend,25699,1942
REV-0000698,2012-08-01,5,Very satisfied,34766,1061
REV-0000699,2012-07-31,5,Excellent product!,35001,2054
REV-0000700,2012-08-23,4,Good overall,103377,2380
REV-0000705,2012-08-19,5,Excellent product!,118887,2252
REV-0000706,2012-08-15,2,Some issues,119622,1227
REV-0000707,2012-08-19,5,Great quality,76153,964
REV-0000708,2012-08-03,1,Very disappointed,79755,758
REV-0000709,2012-08-16,3,Average product,79811,1926
REV-0000710,2012-08-19,5,Highly recommend,94349,2332
REV-0000712,2012-08-03,5,Very satisfied,131791,1144
REV-0000713,2012-08-08,5,Excellent product!,131850,1847
REV-0000714,2012-08-10,2,Some issues,128333,550
REV-0000715,2012-08-03,5,Very satisfied,128665,1139
REV-0000716,2012-08-02,5,Excellent product!,128940,1061
REV-0000718,2012-08-25,4,Good overall,131495,976
REV-0000719,2012-07-29,2,Some issues,107019,647
REV-0000720,2012-07-28,4,Works well,107070,1182
REV-0000721,2012-08-24,3,Average product,106757,785
REV-0000722,2012-08-08,5,Great quality,106754,786
REV-0000723,2012-07-27,5,Great quality,87307,1034
REV-0000724,2012-08-13,3,Mixed feelings,139885,2280
REV-0000725,2012-08-03,4,Works well,140834,1228
REV-0000726,2012-07-28,5,Great quality,137447,796
REV-0000730,2012-08-27,2,Would not reorder,68179,739
REV-0000731,2012-08-11,5,Excellent product!,60451,726
REV-0000732,2012-08-11,5,Excellent product!,60449,725
REV-0000733,2012-08-19,2,Would not reorder,51627,786
REV-0000734,2012-08-11,4,Solid choice,20829,954
REV-0000735,2012-08-14,1,Would not recommend,70846,964
REV-0000736,2012-08-04,5,Excellent product!,52489,767
REV-0000738,2012-08-18,5,Great quality,73450,757
REV-0000739,2012-08-20,3,Average product,73450,758
REV-0000740,2012-08-19,5,Highly recommend,28795,592
REV-0000741,2012-08-24,4,Happy with purchase,35627,1000
REV-0000742,2012-08-24,2,Below expectations,34348,989
REV-0000743,2012-07-26,3,"Decent, nothing special",33591,989
REV-0000744,2012-08-31,5,Great quality,117650,596
REV-0000745,2012-08-20,2,Would not reorder,96830,767
REV-0000746,2012-08-23,5,Excellent product!,127381,795
REV-0000747,2012-08-11,4,Works well,131322,758
REV-0000748,2012-08-16,1,Would not recommend,126889,802
REV-0000749,2012-08-17,5,Very satisfied,154084,976
REV-0000750,2012-07-30,3,Mixed feelings,154116,729
REV-0000751,2012-08-26,5,Very satisfied,151521,757
REV-0000752,2012-08-05,5,Excellent product!,133215,910
REV-0000753,2012-08-23,1,Not as described,136300,954
REV-0000754,2012-08-25,1,Very disappointed,137526,895
REV-0000755,2012-08-24,3,Mixed feelings,147292,565
REV-0000756,2012-08-18,4,Good overall,148671,445
REV-0000757,2012-08-28,2,Below expectations,149490,443
REV-0000758,2012-08-24,5,Very satisfied,58493,785
REV-0000759,2012-08-29,5,Very satisfied,59250,289
REV-0000760,2012-08-11,2,Below expectations,57152,2388
REV-0000761,2012-08-12,3,"Decent, nothing special",57422,826
REV-0000762,2012-08-21,5,Very satisfied,41675,2056
REV-0000764,2012-08-12,3,Mixed feelings,42162,992
REV-0000765,2012-08-21,5,Great quality,42588,2263
REV-0000766,2012-07-31,5,Great quality,12900,1188
REV-0000767,2012-08-15,2,Some issues,12935,1086
REV-0000769,2012-08-23,4,Good overall,16366,512
REV-0000770,2012-07-30,5,Highly recommend,9507,647
REV-0000772,2012-08-22,5,Great quality,1908,726
REV-0000774,2012-08-13,4,Good overall,8270,1847
REV-0000776,2012-08-03,5,Highly recommend,3770,785
REV-0000777,2012-08-11,4,Solid choice,43485,726
REV-0000778,2012-08-01,2,Below expectations,43650,2252
REV-0000779,2012-08-24,3,"Decent, nothing special",43818,681
REV-0000780,2012-08-05,5,Great quality,65847,816
REV-0000781,2012-08-15,5,Highly recommend,64567,2050
REV-0000782,2012-08-18,5,Very satisfied,60362,1230
REV-0000784,2012-08-04,3,"Decent, nothing special",51529,1937
REV-0000785,2012-08-19,3,"Decent, nothing special",61818,1114
REV-0000786,2012-08-29,5,Great quality,21319,2074
REV-0000788,2012-09-01,4,Happy with purchase,75623,767
REV-0000790,2012-08-07,3,Mixed feelings,99123,2254
REV-0000791,2012-08-06,3,Average product,99123,2255
REV-0000793,2012-07-29,3,"Decent, nothing special",28046,1909
REV-0000794,2012-08-28,1,Poor quality,28085,2388
REV-0000795,2012-08-17,5,Excellent product!,34766,786
REV-0000796,2012-08-19,5,Great quality,36444,1963
REV-0000797,2012-08-08,4,Works well,30116,964
REV-0000798,2012-08-19,5,Highly recommend,30830,2352
REV-0000799,2012-08-10,4,Happy with purchase,30988,826
REV-0000800,2012-08-01,5,Great quality,84639,1086
REV-0000802,2012-08-24,3,Mixed feelings,115499,1000
REV-0000803,2012-08-14,4,Solid choice,115533,786
REV-0000805,2012-08-16,5,Great quality,117920,596
REV-0000806,2012-08-10,5,Excellent product!,118851,1818
REV-0000807,2012-08-16,5,Great quality,46733,2400
REV-0000808,2012-08-11,5,Highly recommend,83021,2374
REV-0000809,2012-08-06,3,"Decent, nothing special",128904,1114
REV-0000810,2012-08-20,4,Works well,107806,1040
REV-0000811,2012-08-18,4,Solid choice,155678,1435
REV-0000812,2012-08-07,5,Excellent product!,155964,1061
REV-0000814,2012-08-30,5,Highly recommend,154115,768
REV-0000815,2012-08-21,4,Solid choice,154167,2400
REV-0000817,2012-08-05,2,Below expectations,151695,1490
REV-0000819,2012-08-26,2,Would not reorder,143189,726
REV-0000820,2012-08-07,4,Good overall,144639,2045
REV-0000821,2012-08-04,4,Solid choice,152081,787
REV-0000822,2012-08-19,5,Very satisfied,140458,2071
REV-0000823,2012-08-13,2,Below expectations,138500,631
REV-0000824,2012-07-30,3,Mixed feelings,138552,725
REV-0000825,2012-08-06,5,Very satisfied,138742,785
REV-0000826,2012-08-29,5,Excellent product!,138742,786
REV-0000827,2012-08-16,5,Great quality,141309,2262
REV-0000828,2012-08-12,5,Very satisfied,141309,2263
REV-0000829,2012-08-20,5,Highly recommend,141394,574
REV-0000830,2012-08-26,4,Happy with purchase,141709,726
REV-0000831,2012-08-10,5,Great quality,132717,1120
REV-0000832,2012-08-03,4,Good overall,147411,2262
REV-0000833,2012-08-19,4,Works well,148435,726
REV-0000835,2012-08-09,5,Excellent product!,149857,1106
REV-0000836,2012-08-20,3,Average product,49235,1228
REV-0000837,2012-08-26,1,Would not recommend,56401,1086
REV-0000838,2012-08-24,5,Very satisfied,57252,1186
REV-0000839,2012-08-26,5,Excellent product!,41525,484
REV-0000841,2012-08-18,4,Happy with purchase,13737,2053
REV-0000842,2012-08-14,4,Happy with purchase,10036,2145
REV-0000843,2012-08-16,5,Great quality,6169,976
REV-0000845,2012-08-25,5,Very satisfied,44052,681
REV-0000847,2012-08-31,2,Would not reorder,72519,1045
REV-0000852,2012-08-22,4,Good overall,20775,967
REV-0000853,2012-08-17,5,Very satisfied,70719,2071
REV-0000855,2012-07-29,4,Good overall,53189,964
REV-0000856,2012-08-22,5,Excellent product!,45829,725
REV-0000857,2012-08-16,5,Excellent product!,46148,739
REV-0000858,2012-08-07,2,Would not reorder,78041,1045
REV-0000859,2012-08-19,3,Mixed feelings,25847,757
REV-0000860,2012-08-11,4,Solid choice,28225,1962
REV-0000861,2012-08-08,1,Would not recommend,25258,467
REV-0000863,2012-08-13,5,Very satisfied,113548,826
REV-0000864,2012-08-29,3,Average product,36121,1186
REV-0000865,2012-08-02,5,Highly recommend,34184,734
REV-0000866,2012-08-17,4,Good overall,30108,910
REV-0000867,2012-08-14,5,Very satisfied,156425,1210
REV-0000868,2012-08-13,4,Happy with purchase,117609,1859
REV-0000870,2012-08-17,3,"Decent, nothing special",121024,770
REV-0000871,2012-08-10,2,Below expectations,86654,910
REV-0000872,2012-08-16,5,Very satisfied,92382,1435
REV-0000873,2012-08-28,5,Great quality,132138,1836
REV-0000874,2012-08-29,3,"Decent, nothing special",106756,2204
REV-0000875,2012-08-08,3,Mixed feelings,154953,2250
REV-0000876,2012-08-08,4,Works well,151691,2240
REV-0000877,2012-08-05,5,Very satisfied,143774,1215
REV-0000878,2012-08-16,3,"Decent, nothing special",141432,1449
REV-0000879,2012-08-14,4,Works well,141811,785
REV-0000880,2012-08-28,2,Below expectations,132830,2400
REV-0000881,2012-08-09,5,Excellent product!,147615,2204
REV-0000882,2012-08-11,2,Would not reorder,148770,730
REV-0000889,2012-08-14,5,Highly recommend,15334,2352
REV-0000890,2012-08-18,4,Happy with purchase,16335,976
REV-0000891,2012-08-31,4,Works well,173,475
REV-0000893,2012-08-18,4,Happy with purchase,603,1934
REV-0000894,2012-08-18,5,Very satisfied,603,1935
REV-0000896,2012-08-09,4,Works well,65354,967
REV-0000898,2012-08-01,2,Some issues,50032,910
REV-0000899,2012-08-29,5,Great quality,50254,1975
REV-0000900,2012-08-24,5,Very satisfied,50483,2284
REV-0000903,2012-08-12,5,Excellent product!,63819,573
REV-0000904,2012-08-09,4,Good overall,54079,2056
REV-0000905,2012-08-19,4,Good overall,54840,1934
REV-0000906,2012-08-21,2,Some issues,54924,1975
REV-0000909,2012-08-16,1,Very disappointed,22790,671
REV-0000910,2012-08-07,4,Works well,53125,2012
REV-0000912,2012-08-21,5,Highly recommend,25607,606
REV-0000914,2012-08-14,2,Some issues,34113,1426
REV-0000915,2012-09-03,4,Solid choice,78294,631
REV-0000916,2012-08-14,4,Works well,29694,1047
REV-0000917,2012-08-11,4,Good overall,29762,967
REV-0000919,2012-08-25,3,Mixed feelings,103449,671
REV-0000921,2012-08-19,5,Great quality,121728,691
REV-0000923,2012-08-12,3,Average product,120733,758
REV-0000925,2012-08-14,4,Happy with purchase,95192,2332
REV-0000926,2012-08-29,4,Good overall,97626,1926
REV-0000927,2012-08-03,5,Highly recommend,127225,937
REV-0000928,2012-08-30,5,Great quality,131935,2255
REV-0000930,2012-08-15,2,Would not reorder,130744,758
REV-0000931,2012-08-20,3,Mixed feelings,130847,757
REV-0000932,2012-08-22,5,Highly recommend,146540,2056
REV-0000936,2012-08-06,3,Mixed feelings,140275,2250
REV-0000937,2012-08-05,2,Below expectations,133727,753
REV-0000938,2012-08-22,4,Works well,135086,1962
REV-0000939,2012-08-18,3,Mixed feelings,136001,635
REV-0000940,2012-07-29,5,Very satisfied,147491,802
REV-0000943,2012-08-04,4,Happy with purchase,150034,966
REV-0000945,2012-08-14,5,Excellent product!,56439,681
REV-0000948,2012-08-31,2,Below expectations,43003,604
REV-0000949,2012-08-22,4,Happy with purchase,8731,485
REV-0000950,2012-08-16,4,Good overall,15000,2050
REV-0000951,2012-08-16,5,Excellent product!,39477,2045
REV-0000952,2012-08-05,2,Some issues,51191,1006
REV-0000955,2012-08-03,4,Happy with purchase,72582,1927
REV-0000957,2012-08-09,3,"Decent, nothing special",25968,2327
REV-0000958,2012-09-04,1,Would not recommend,23928,976
REV-0000959,2012-08-07,4,Happy with purchase,24428,770
REV-0000960,2012-09-03,4,Happy with purchase,24512,730
REV-0000961,2012-08-19,4,Solid choice,24721,915
REV-0000962,2012-08-14,5,Highly recommend,34199,2252
REV-0000963,2012-08-15,1,Not as described,34199,2253
REV-0000964,2012-09-03,5,Excellent product!,32069,596
REV-0000965,2012-08-25,4,Works well,112443,826
REV-0000967,2012-08-12,3,"Decent, nothing special",105201,786
REV-0000968,2012-08-17,4,Solid choice,105262,2016
REV-0000969,2012-08-27,3,"Decent, nothing special",89751,573
REV-0000970,2012-08-16,3,Mixed feelings,117570,2400
REV-0000971,2012-08-12,2,Below expectations,118539,596
REV-0000972,2012-08-23,3,"Decent, nothing special",121448,757
REV-0000973,2012-08-19,5,Very satisfied,122213,2255
REV-0000974,2012-08-19,5,Great quality,83014,967
REV-0000975,2012-09-06,3,Mixed feelings,83014,1047
REV-0000976,2012-08-31,4,Works well,99951,910
REV-0000977,2012-08-09,3,Average product,100686,964
REV-0000978,2012-09-01,1,Not as described,78884,725
REV-0000979,2012-08-19,5,Great quality,80230,992
REV-0000980,2012-08-09,4,Works well,93259,725
REV-0000981,2012-08-12,1,Not as described,124311,967
REV-0000982,2012-08-26,1,Would not recommend,122968,725
REV-0000983,2012-08-21,4,Works well,122968,726
REV-0000984,2012-08-08,4,Happy with purchase,128332,976
REV-0000985,2012-08-06,5,Very satisfied,129099,940
REV-0000986,2012-08-13,2,Would not reorder,131552,1085
REV-0000987,2012-08-12,3,"Decent, nothing special",130634,954
REV-0000988,2012-08-07,5,Excellent product!,108288,94
REV-0000989,2012-08-26,2,Would not reorder,108633,1227
REV-0000991,2012-08-04,5,Highly recommend,144290,1091
REV-0000992,2012-08-04,2,Below expectations,144602,2241
REV-0000993,2012-08-16,5,Very satisfied,152207,734
REV-0000995,2012-08-25,4,Solid choice,137579,1909
REV-0000997,2012-07-30,4,Happy with purchase,133854,31
REV-0000999,2012-08-05,5,Highly recommend,135692,713
REV-0001000,2012-08-19,1,Very disappointed,135692,714
REV-0001001,2012-08-13,2,Some issues,136842,1975
REV-0001002,2012-08-08,5,Great quality,146840,729
REV-0001003,2012-08-20,4,Good overall,151074,964
REV-0001004,2012-08-10,5,Highly recommend,148650,631
REV-0001006,2012-08-27,5,Excellent product!,149831,989
REV-0001007,2012-08-13,3,Mixed feelings,153590,915
REV-0001008,2012-08-23,5,Excellent product!,41203,739
REV-0001009,2012-08-03,3,Average product,10840,1173
REV-0001010,2012-08-10,5,Great quality,14790,508
REV-0001011,2012-08-20,5,Very satisfied,9160,1934
REV-0001012,2012-08-29,5,Very satisfied,10257,767
REV-0001013,2012-08-25,5,Great quality,10257,768
REV-0001014,2012-08-10,3,Mixed feelings,1552,767
REV-0001015,2012-08-29,1,Not as described,64456,2053
REV-0001017,2012-08-11,4,Good overall,44856,1006
REV-0001018,2012-08-04,4,Good overall,38727,574
REV-0001019,2012-08-19,4,Works well,60751,966
REV-0001020,2012-08-17,3,"Decent, nothing special",53784,785
REV-0001021,2012-08-12,5,Very satisfied,54311,1114
REV-0001022,2012-08-10,5,Very satisfied,54562,964
REV-0001024,2012-08-19,5,Great quality,23274,1062
REV-0001027,2012-08-13,5,Excellent product!,18218,910
REV-0001029,2012-08-02,1,Would not recommend,19216,915
REV-0001030,2012-08-23,5,Highly recommend,22951,964
REV-0001031,2012-08-07,4,Good overall,23144,1920
REV-0001032,2012-08-28,3,Mixed feelings,74151,910
REV-0001033,2012-08-27,4,Solid choice,75827,730
REV-0001035,2012-08-25,5,Excellent product!,34927,964
REV-0001036,2012-08-10,4,Works well,30530,445
REV-0001038,2012-08-10,5,Great quality,31166,2254
REV-0001039,2012-08-05,5,Excellent product!,32196,1201
REV-0001040,2012-08-24,5,Very satisfied,33294,1818
REV-0001041,2012-08-22,5,Excellent product!,85117,510
REV-0001042,2012-08-09,5,Great quality,116027,2400
REV-0001043,2012-08-19,5,Excellent product!,117004,990
REV-0001044,2012-08-03,4,Works well,103301,396
REV-0001045,2012-08-13,5,Very satisfied,103302,396
REV-0001046,2012-08-11,5,Excellent product!,111245,2373
REV-0001047,2012-08-19,5,Highly recommend,88938,768
REV-0001048,2012-09-03,5,Highly recommend,119103,981
REV-0001049,2012-08-30,1,Would not recommend,119727,1120
REV-0001050,2012-08-27,4,Solid choice,47434,797
REV-0001051,2012-08-24,2,Below expectations,102440,396
REV-0001052,2012-08-12,2,Would not reorder,124337,565
REV-0001053,2012-08-18,3,Mixed feelings,131831,2270
REV-0001054,2012-08-20,4,Solid choice,132211,565
REV-0001055,2012-08-26,2,Some issues,128915,2056
REV-0001057,2012-08-18,1,Poor quality,109262,786
REV-0001058,2012-08-21,4,Good overall,146392,754
REV-0001059,2012-08-22,5,Great quality,87379,499
REV-0001060,2012-08-28,3,"Decent, nothing special",142704,1937
REV-0001062,2012-08-26,3,Mixed feelings,138088,734
REV-0001064,2012-08-21,5,Very satisfied,133724,910
REV-0001065,2012-08-11,4,Works well,136110,795
REV-0001066,2012-08-03,4,Good overall,149021,992
REV-0001067,2012-09-01,4,Works well,149421,1966
REV-0001068,2012-08-09,5,Highly recommend,150365,2284
REV-0001069,2012-08-07,4,Solid choice,56221,786
REV-0001070,2012-08-17,4,Happy with purchase,10569,767
REV-0001071,2012-09-04,4,Happy with purchase,44095,671
REV-0001072,2012-08-15,5,Highly recommend,66097,617
REV-0001073,2012-08-08,5,Great quality,38195,910
REV-0001075,2012-08-09,4,Happy with purchase,20000,954
REV-0001076,2012-08-14,4,Happy with purchase,45996,964
REV-0001077,2012-08-26,4,Good overall,26851,976
REV-0001079,2012-08-28,5,Great quality,34955,757
REV-0001080,2012-08-28,4,Good overall,35083,976
REV-0001081,2012-08-15,4,Happy with purchase,113624,964
REV-0001083,2012-08-19,3,Mixed feelings,115826,512
REV-0001084,2012-08-09,5,Excellent product!,106127,757
REV-0001085,2012-08-09,5,Great quality,84303,1000
REV-0001086,2012-08-27,4,Good overall,125646,592
REV-0001090,2012-08-25,5,Highly recommend,107866,502
REV-0001091,2012-08-31,4,Solid choice,108337,754
REV-0001092,2012-08-24,4,Good overall,140205,1775
REV-0001093,2012-08-30,5,Excellent product!,140493,733
REV-0001094,2012-08-31,2,Would not reorder,138742,734
REV-0001095,2012-08-23,4,Solid choice,134506,981
REV-0001096,2012-08-06,5,Excellent product!,134860,786
REV-0001097,2012-08-17,5,Highly recommend,134884,796
REV-0001098,2012-08-12,4,Works well,149272,740
REV-0001099,2012-08-18,5,Excellent product!,147997,443
REV-0001100,2012-08-09,4,Solid choice,57556,2253
REV-0001101,2012-08-12,5,Very satisfied,40218,714
REV-0001103,2012-08-23,4,Works well,40957,400
REV-0001104,2012-08-14,4,Good overall,41207,2327
REV-0001105,2012-08-10,2,Would not reorder,42306,606
REV-0001106,2012-08-20,5,Highly recommend,42336,2112
REV-0001108,2012-08-26,5,Very satisfied,13009,609
REV-0001109,2012-08-06,5,Excellent product!,13177,702
REV-0001110,2012-08-26,5,Very satisfied,14155,2343
REV-0001111,2012-08-15,4,Happy with purchase,16966,946
REV-0001112,2012-08-07,5,Very satisfied,9156,1935
REV-0001114,2012-08-21,5,Great quality,17157,1076
REV-0001115,2012-08-22,3,Average product,1767,475
REV-0001116,2012-08-29,4,Solid choice,2662,1047
REV-0001117,2012-08-13,5,Excellent product!,2752,992
REV-0001119,2012-08-13,5,Excellent product!,4910,2359
REV-0001122,2012-08-24,5,Very satisfied,3770,976
REV-0001123,2012-08-24,5,Excellent product!,3859,691
REV-0001124,2012-08-21,5,Great quality,65205,2083
REV-0001125,2012-09-02,5,Highly recommend,68678,671
REV-0001126,2012-08-18,4,Solid choice,54429,966
REV-0001127,2012-09-04,2,Would not reorder,54987,702
REV-0001128,2012-09-01,5,Highly recommend,61851,2343
REV-0001130,2012-08-10,4,Works well,20710,2373
REV-0001131,2012-08-15,5,Great quality,18041,937
REV-0001132,2012-08-06,4,Works well,19188,2269
REV-0001133,2012-08-09,5,Great quality,19434,2388
REV-0001134,2012-09-01,5,Highly recommend,19490,671
REV-0001135,2012-08-07,3,Mixed feelings,22761,609
REV-0001136,2012-08-18,5,Excellent product!,23031,1202
REV-0001139,2012-08-11,5,Highly recommend,46108,2388
